SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
050,06,075,California,San Francisco County,5,819151,420193,398958,32423,16599,15824,54470,27952,26518,24249,12456,11793,56097,27277,28820,720093,369299,350794,708009,363186,344823,372055,194102,177953,297712,157480,140232,204851,109378,95473,149349,69051,80298,32423,16599,15824,30616,15591,15025,29857,15472,14385,32570,15999,16571,41773,20623,21150,75890,38704,37186,87866,46625,41241,74133,40112,34021,59823,32039,27784,52243,27610,24633,54341,29298,25043,50900,27781,23119,47367,24689,22678,43928,22064,21864,38805,18497,20308,27888,12851,15037,17417,7496,9921,21311,8143,13168,40.3,40.1,40.7
050,06,075,California,San Francisco County,6,827526,424455,403071,32604,16654,15950,54712,28006,26706,24441,12585,11856,56811,27758,29053,728196,373628,354568,715769,367210,348559,376902,197019,179883,301567,159686,141881,204642,109100,95542,152749,70666,82083,32604,16654,15950,30652,15517,15135,29977,15499,14478,33006,16325,16681,42329,21008,21321,76813,39201,37612,87245,46243,41002,76144,41203,34941,61365,33039,28326,52391,27663,24728,53526,28648,24878,50965,27733,23232,47760,25056,22704,43688,21939,21749,39174,18798,20376,30107,13868,16239,17980,7742,10238,21800,8319,13481,40.4,40.1,40.7
050,06,077,California,San Joaquin County,1,779232,390793,388439,52533,26887,25646,108376,55799,52577,48882,25058,23824,72543,37485,35058,593469,295303,298166,569441,283049,286392,322050,164692,157358,213202,108678,104524,182563,91752,90811,101133,45134,55999,52533,26887,25646,58174,29965,28209,62779,32363,30416,57699,29703,27996,51149,26311,24838,54607,27968,26639,53715,27438,26277,54341,27745,26596,50539,25527,25012,47601,24047,23554,46654,23751,22903,46458,23248,23210,41850,20706,21144,34159,16138,18021,26913,12421,14492,17701,7905,9796,11073,4701,6372,11287,3969,7318,34.9,34.0,35.8
050,06,077,California,San Joaquin County,2,780676,391369,389307,52366,26771,25595,108102,55662,52440,49133,25191,23942,72646,37521,35125,595185,296029,299156,571075,283745,287330,322894,165050,157844,213778,108902,104876,182711,91813,90898,101940,45509,56431,52366,26771,25595,58000,29897,28103,62765,32329,30436,57871,29783,28088,51245,26365,24880,54415,27826,26589,54036,27596,26440,54410,27760,26650,50917,25720,25197,47509,23994,23515,46797,23794,23003,46376,23252,23124,42029,20773,21256,34424,16295,18129,27156,12525,14631,17840,7961,9879,11193,4743,6450,11327,3985,7342,35.0,34.1,35.9
050,06,077,California,San Joaquin County,3,788096,394479,393617,51865,26473,25392,107638,55470,52168,50075,25771,24304,73637,37926,35711,603032,299274,303758,578518,286765,291753,328521,167543,160978,217761,110550,107211,183187,91866,91321,103933,46423,57510,51865,26473,25392,57894,29899,27995,62696,32275,30421,58730,30266,28464,52030,26727,25303,53849,27401,26448,55848,28264,27584,55401,28210,27191,52663,26675,25988,47331,23871,23460,47374,23955,23419,45954,23146,22808,42528,20894,21634,35098,16688,18410,28001,12861,15140,18291,8163,10128,11431,4771,6660,11112,3940,7172,35.1,34.3,36.0
050,06,077,California,San Joaquin County,4,795880,398304,397576,51842,26415,25427,106793,54931,51862,50948,26325,24623,74154,38244,35910,611241,303572,307669,586297,290633,295664,333568,170359,163209,221420,112417,109003,183852,92032,91820,106871,47940,58931,51842,26415,25427,57982,29812,28170,61765,31746,30019,59718,30926,28792,52430,27016,25414,53011,26984,26027,57093,28671,28422,56387,28710,27677,54929,28052,26877,47808,24091,23717,47845,24081,23764,45278,22924,22354,42921,20936,21985,35914,17191,18723,27978,12830,15148,19893,8921,10972,11942,5012,6930,11144,3986,7158,35.4,34.6,36.2
050,06,077,California,San Joaquin County,5,805909,403394,402515,51504,26250,25254,106200,54596,51604,50844,26152,24692,75577,38988,36589,622872,309594,313278,597361,296396,300965,339893,173851,166042,225866,115042,110824,185244,92618,92626,110674,49748,60926,51504,26250,25254,57952,29676,28276,60642,31251,29391,60514,31218,29296,53513,27591,25922,53094,27121,25973,57922,29144,28778,57787,29440,28347,57063,29337,27726,49268,24879,24389,47888,24021,23867,44869,22661,22208,43219,21057,22162,36954,17822,19132,28572,13030,15542,20958,9412,11546,12716,5348,7368,11474,4136,7338,35.7,34.9,36.5
050,06,077,California,San Joaquin County,6,816108,408197,407911,50230,25533,24697,105681,54198,51483,50874,26051,24823,77848,40108,37740,635304,315777,319527,609323,302415,306908,345842,176862,168980,229566,117039,112527,187503,93823,93680,114406,51445,62961,50230,25533,24697,57725,29377,28348,60402,31157,29245,61150,31533,29617,55126,28290,26836,53409,27297,26112,58481,29420,29061,59061,30066,28995,58615,30256,28359,51130,25847,25283,47858,24041,23817,44907,22588,22319,43608,21347,22261,37667,18235,19432,29454,13427,16027,22085,9861,12224,13352,5610,7742,11848,4312,7536,36.0,35.2,36.7
050,06,079,California,San Luis Obispo County,1,282448,143008,139440,12600,6369,6231,25877,13316,12561,11828,6059,5769,42600,22793,19807,237994,120323,117671,232143,117264,114879,115425,61172,54253,63989,33848,30141,67132,33355,33777,58422,27268,31154,12600,6369,6231,13935,7171,6764,14934,7673,7261,22418,11517,10901,29018,15807,13211,15888,8438,7450,15601,8275,7326,16985,8894,8091,15515,8241,7274,14392,7586,6806,15272,7853,7419,17810,8713,9097,19658,9203,10455,19418,9280,10138,16036,7798,8238,10341,4927,5414,6109,2737,3372,6518,2526,3992,40.0,38.5,41.6
050,06,079,California,San Luis Obispo County,2,281924,142561,139363,12556,6339,6217,25780,13243,12537,11895,6080,5815,42201,22567,19634,237589,119954,117635,231693,116899,114794,114992,60840,54152,63908,33735,30173,66737,33136,33601,58847,27461,31386,12556,6339,6217,13886,7127,6759,14906,7658,7248,22238,11416,10822,28846,15689,13157,15803,8363,7440,15550,8241,7309,16903,8830,8073,15652,8301,7351,14306,7521,6785,15232,7828,7404,17622,8619,9003,19577,9168,10409,19470,9282,10188,16243,7894,8349,10419,4959,5460,6167,2773,3394,6548,2553,3995,40.1,38.7,41.7
050,06,079,California,San Luis Obispo County,3,279468,140954,138514,12335,6259,6076,25420,13036,12384,12023,6142,5881,39370,21060,18310,235655,118532,117123,229690,115517,114173,112662,59355,53307,64305,33725,30580,65449,32548,32901,60566,28184,32382,12335,6259,6076,13730,6994,6736,14726,7614,7112,20321,10419,9902,28036,15211,12825,15616,8144,7472,15820,8375,7445,16710,8668,8042,16159,8538,7621,13991,7325,6666,15199,7850,7349,16884,8270,8614,19375,9103,10272,19585,9199,10386,17247,8390,8857,10788,5125,5663,6410,2919,3491,6536,2551,3985,40.7,39.3,42.3
050,06,079,California,San Luis Obispo County,4,282535,142709,139826,12278,6188,6090,24910,12762,12148,12000,6104,5896,42572,22885,19687,239358,120696,118662,233347,117655,115692,115809,61220,54589,64213,33740,30473,64129,32064,32065,62433,28966,33467,12278,6188,6090,13459,6825,6634,14427,7446,6981,22663,11688,10975,28933,15792,13141,15249,7942,7307,15973,8459,7514,16403,8512,7891,16588,8827,7761,14125,7427,6698,15000,7767,7233,16043,7893,8150,18961,8977,9984,19759,9185,10574,17317,8386,8931,12025,5730,6295,6795,3116,3679,6537,2549,3988,40.5,39.2,42.1
050,06,079,California,San Luis Obispo County,5,282007,142138,139869,12119,6143,5976,24591,12523,12068,11891,6087,5804,43296,23264,20032,239492,120482,119010,233406,117385,116021,115584,60848,54736,63244,32975,30269,62658,31410,31248,64208,29736,34472,12119,6143,5976,13287,6703,6584,14151,7298,6853,23146,11876,11270,29194,15997,13197,14660,7540,7120,15736,8299,7437,16135,8407,7728,16713,8729,7984,14399,7614,6785,14652,7552,7100,15121,7479,7642,18486,8765,9721,19737,9136,10601,17703,8453,9250,12782,6159,6623,7411,3420,3991,6575,2568,4007,40.8,39.3,42.3
050,06,079,California,San Luis Obispo County,6,281843,141507,140336,11954,6054,5900,24429,12349,12080,11869,6018,5851,43650,23509,20141,239677,120137,119540,233591,117086,116505,115483,60511,54972,62874,32474,30400,61341,30718,30623,65726,30385,35341,11954,6054,5900,13185,6615,6570,14154,7224,6930,23244,11879,11365,29365,16158,13207,14387,7267,7120,15611,8162,7449,16178,8417,7761,16698,8628,8070,14715,7722,6993,14175,7253,6922,14558,7255,7303,17893,8488,9405,19409,8935,10474,18006,8507,9499,13618,6569,7049,7967,3688,4279,6726,2686,4040,40.9,39.4,42.3
050,06,081,California,San Mateo County,1,764659,381569,383090,41634,21431,20203,77996,40097,37899,35931,18315,17616,55060,28586,26474,627050,310927,316123,609098,301726,307372,307608,158734,148874,225605,116363,109242,203767,101327,102440,124666,55450,69216,41634,21431,20203,42192,21663,20529,44792,22964,21828,41910,21579,20331,40093,20792,19301,53574,27897,25677,60225,31623,28602,58665,29992,28673,53141,26851,26290,52418,26587,25831,51555,25640,25915,52296,25758,26538,47498,23342,24156,39637,18999,20638,32180,14806,17374,21562,9404,12158,14795,6191,8604,16492,6050,10442,39.9,38.8,41.2
050,06,081,California,San Mateo County,2,762727,380628,382099,41126,21127,19999,77437,39827,37610,35849,18284,17565,54851,28444,26407,626246,310584,315662,608315,301390,306925,306771,158241,148530,225026,116048,108978,203093,101079,102014,125345,55819,69526,41126,21127,19999,41918,21548,20370,44474,22814,21660,41838,21507,20331,39907,20686,19221,53099,27628,25471,60187,31608,28579,58625,29991,28634,53115,26821,26294,51973,26370,25603,51571,25681,25890,52014,25634,26380,47535,23394,24141,39754,19060,20694,32475,14966,17509,21720,9471,12249,14876,6247,8629,16520,6075,10445,40.0,38.8,41.2
050,06,081,California,San Mateo County,3,739330,368273,371057,38025,19478,18547,73924,38032,35892,35085,17947,17138,52906,27417,25489,609912,301821,308091,592296,292816,299480,292366,150475,141891,213138,109621,103517,197854,98487,99367,128398,57291,71107,38025,19478,18547,40029,20640,19389,42658,21902,20756,41142,21177,19965,38086,19677,18409,48092,24982,23110,56955,29811,27144,56179,28781,27398,51912,26047,25865,49430,25007,24423,50984,25500,25484,50280,24780,25500,47160,23200,23960,40206,19257,20949,33752,15615,18137,22445,9788,12657,15373,6483,8890,16622,6148,10474,40.8,39.6,42.0
050,06,081,California,San Mateo County,4,732485,364784,367701,36946,18944,18002,71382,36739,34643,34718,17741,16977,52951,27511,25440,606883,300211,306672,589439,291360,298079,289268,148830,140438,210222,108034,102188,194365,96756,97609,131901,59059,72842,36946,18944,18002,38889,20031,18858,41116,21164,19952,40937,21104,19833,38109,19692,18417,46933,24402,22531,56403,29370,27033,55225,28383,26842,51661,25879,25782,48244,24418,23826,50484,25191,25293,48727,24048,24679,46910,23099,23811,40644,19477,21167,33804,15640,18164,24427,10756,13671,16022,6731,9291,17004,6455,10549,41.1,39.9,42.4
050,06,081,California,San Mateo County,5,734267,365678,368589,36680,18698,17982,69927,35910,34017,34184,17556,16628,54835,28535,26300,610852,302338,308514,593476,293514,299962,291051,149943,141108,210248,108130,102118,192661,95898,96763,135732,60951,74781,36680,18698,17982,38086,19644,18442,40057,20544,19513,41173,21241,19932,39630,20572,19058,46599,24300,22299,56145,29136,27009,55276,28459,26817,52228,26235,25993,47998,24206,23792,49910,24995,24915,47698,23589,24109,47055,23108,23947,41263,19775,21488,34253,15902,18351,25848,11474,14374,16766,7045,9721,17602,6755,10847,41.3,40.0,42.5
050,06,081,California,San Mateo County,6,742893,369719,373174,36811,18690,18121,69450,35561,33889,33925,17538,16387,56764,29670,27094,620216,306922,313294,602707,297930,304777,296277,152782,143495,213768,109838,103930,192336,95453,96883,139839,62969,76870,36811,18690,18121,37872,19530,18342,39758,20295,19463,41248,21374,19874,41261,21570,19691,46974,24475,22499,56850,29348,27502,56549,29116,27433,53395,26899,26496,48261,24065,24196,49197,24719,24478,47335,23334,24001,47543,23335,24208,41831,20141,21690,34920,16280,18640,27339,12238,15101,17561,7363,10198,18188,6947,11241,41.3,40.1,42.6
050,06,083,California,Santa Barbara County,1,448217,225026,223191,27181,13844,13337,51326,26312,25014,22333,11289,11044,68359,34213,34146,358354,179142,179212,347377,173581,173796,196257,101046,95211,111279,58409,52870,97734,49130,48604,70005,31829,38176,27181,13844,13337,28313,14580,13733,28727,14597,14130,36906,18172,18734,48072,24465,23607,32183,16865,15318,27246,14459,12787,27472,14436,13036,24378,12649,11729,23438,12054,11384,23799,12121,11678,25657,12730,12927,24840,12225,12615,21677,10409,11268,17839,8549,9290,12146,5475,6671,8459,3666,4793,9884,3730,6154,34.1,33.4,35.0
050,06,083,California,Santa Barbara County,2,448083,224875,223208,27084,13822,13262,51143,26243,24900,22424,11325,11099,68230,34109,34121,358455,179059,179396,347432,173485,173947,196227,100923,95304,111303,58369,52934,97454,48967,48487,70445,32040,38405,27084,13822,13262,28202,14537,13665,28671,14586,14085,36918,18154,18764,48006,24400,23606,32070,16805,15265,27406,14498,12908,27369,14384,12985,24458,12682,11776,23318,11971,11347,23792,12128,11664,25490,12648,12842,24854,12220,12634,21784,10468,11316,18027,8632,9395,12243,5535,6708,8501,3685,4816,9890,3720,6170,34.2,33.4,35.0
050,06,083,California,Santa Barbara County,3,437117,218936,218181,26657,13532,13125,50290,25847,24443,22650,11441,11209,59071,29611,29460,348699,173742,174957,337520,168116,169404,186598,95764,90834,110641,57643,52998,95900,48065,47835,71908,32797,39111,26657,13532,13125,27733,14333,13400,28321,14445,13876,31310,15624,15686,44647,22497,22150,30931,16076,14855,28007,14664,13343,26952,14110,12842,24751,12793,11958,22634,11553,11081,23665,12079,11586,24669,12235,12434,24932,12198,12734,22214,10694,11520,18772,8934,9838,12612,5784,6828,8545,3711,4834,9765,3674,6091,35.2,34.4,36.1
050,06,083,California,Santa Barbara County,4,445286,223209,222077,26709,13524,13185,49444,25400,24044,23227,11867,11360,67063,33244,33819,357435,178288,179147,345906,172418,173488,195144,100047,95097,110695,57951,52744,94561,47582,46979,73587,33641,39946,26709,13524,13185,27271,14016,13255,28014,14399,13615,37335,18366,18969,47114,23730,23384,30406,15889,14517,28512,14994,13518,26366,13872,12494,25411,13196,12215,22658,11608,11050,23357,11973,11384,23745,11882,11863,24801,12119,12682,22483,10866,11617,18709,8809,9900,13804,6426,7378,8826,3856,4970,9765,3684,6081,34.5,33.8,35.2
050,06,083,California,Santa Barbara County,5,443521,221655,221866,26831,13516,13315,48686,24878,23808,23303,11915,11388,67692,33579,34113,356517,177381,179136,344701,171346,173355,194339,99307,95032,108926,56663,52263,92676,46601,46075,75407,34503,40904,26831,13516,13315,26802,13630,13172,27466,14098,13368,38105,18867,19238,47308,23777,23531,29416,15309,14107,28310,14778,13532,25612,13366,12246,25588,13210,12378,22589,11617,10972,22742,11566,11176,22971,11519,11452,24374,11899,12475,22623,10974,11649,19166,8975,10191,14444,6732,7712,9334,4073,5261,9840,3749,6091,34.5,33.9,35.3
050,06,083,California,Santa Barbara County,6,444500,222275,222225,26934,13540,13394,48387,24684,23703,23250,11947,11303,68841,34221,34620,357929,178294,179635,345929,172104,173825,194965,99811,95154,108458,56499,51959,91379,45980,45399,77251,35404,41847,26934,13540,13394,26608,13474,13134,27363,14066,13297,38437,19161,19276,48070,24151,23919,29029,15114,13915,28193,14656,13537,25548,13447,12101,25688,13282,12406,22759,11714,11045,22308,11324,10984,22372,11275,11097,23940,11667,12273,22673,10994,11679,19554,9186,10368,15200,7104,8096,9812,4275,5537,10012,3845,6167,34.6,34.0,35.3
050,06,085,California,Santa Clara County,1,1936278,987657,948621,109118,56023,53095,211460,108621,102839,97803,50083,47720,164927,85592,79335,1566632,797827,768805,1517897,772930,744967,831500,438425,393075,593386,315395,277991,494524,252160,242364,265060,119783,145277,109118,56023,53095,113425,58164,55261,122651,63102,59549,121527,62292,59235,116587,60738,55849,152699,82842,69857,159110,85703,73407,149349,78910,70439,132228,67940,64288,133080,67696,65384,128319,65587,62732,125135,64389,60746,107990,54488,53502,83952,40363,43589,66621,30711,35910,47123,21168,25955,32747,14216,18531,34617,13325,21292,37.4,36.5,38.4
050,06,085,California,Santa Clara County,2,1924802,981965,942837,107680,55265,52415,209702,107679,102023,97812,50124,47688,158279,82208,76071,1558332,793792,764540,1509608,768897,740711,822765,434071,388694,591321,314426,276895,493531,251718,241813,266477,120545,145932,107680,55265,52415,112656,57752,54904,121693,62614,59079,118408,60751,57657,113036,58894,54142,151047,81930,69117,159193,85804,73389,149111,78879,70232,131970,67813,64157,132203,67242,64961,128323,65571,62752,124643,64167,60476,108362,54738,53624,84282,40573,43709,67128,30986,36142,47399,21291,26108,32886,14262,18624,34782,13433,21349,37.6,36.7,38.6
050,06,085,California,Santa Clara County,3,1878320,956790,921530,100194,51719,48475,200420,102746,97674,96830,49692,47138,151015,77984,73031,1529153,777362,751791,1480876,752633,728243,794790,418362,376428,571408,303298,268110,485632,247616,238016,272821,123735,149086,100194,51719,48475,108161,55331,52830,116722,60027,56695,115357,59212,56145,108025,55852,52173,141506,76114,65392,155776,84014,71762,144787,76788,67999,129339,66382,62957,127385,64728,62657,127446,64947,62499,121874,62728,59146,108927,55213,53714,86147,41715,44432,69294,32035,37259,48471,21725,26746,33603,14527,19076,35306,13733,21573,38.2,37.3,39.2
050,06,085,California,Santa Clara County,4,1883653,959362,924291,96759,49852,46907,192683,98823,93860,96273,49375,46898,165498,85634,79864,1545784,785767,760017,1497938,761312,736626,810281,426856,383425,572803,304329,268474,479290,244007,235283,280347,127342,153005,96759,49852,46907,105313,54004,51309,111663,57301,54362,120727,61833,58894,116751,60694,56057,142714,76126,66588,158847,85896,72951,142878,76201,66677,128364,66106,62258,123982,62867,61115,126741,64423,62318,118972,60950,58022,109595,55767,53828,88039,42865,45174,69443,32107,37336,51816,23249,28567,34767,14903,19864,36282,14218,22064,38.1,37.2,39.1
050,06,085,California,Santa Clara County,5,1897137,966211,930926,94949,48775,46174,188306,96577,91729,94978,48709,46269,171157,88839,82318,1567021,796799,770222,1518904,772150,746754,825644,435529,390115,582213,309618,272595,475766,241633,234133,289768,132060,157708,94949,48775,46174,102907,52802,50105,108103,55412,52691,121621,62378,59243,121810,63533,58277,145473,77348,68125,162288,87824,74464,144218,76976,67242,130234,67470,62764,121880,61640,60240,125607,63621,61986,117563,59880,57683,110716,56492,54224,90611,44515,46096,70992,32837,38155,53976,24249,29727,36405,15616,20789,37784,14843,22941,38.1,37.2,39.2
050,06,085,California,Santa Clara County,6,1926325,980940,945385,94243,48450,45793,186061,95577,90484,93530,47932,45598,177551,91989,85562,1601150,813917,787233,1552491,788981,763510,847343,446754,400589,598340,318171,280169,475983,241322,234661,300617,137499,163118,94243,48450,45793,101690,52266,49424,106449,54649,51800,121397,62117,59280,127606,66466,61140,149000,78871,70129,166535,89849,76686,149207,79886,69321,133598,69565,64033,121486,61459,60027,124512,62876,61636,117571,59587,57984,112414,57400,55014,93233,46119,47114,73155,33960,39195,56580,25439,31141,38084,16348,21736,39565,15633,23932,38.1,37.2,39.2
